"rain" "evaporation" "flow"
"3665" 0 4.4493 0.27990691
"3666" 0 2.5425 0.26359043
"3667" 0 1.1782 0.2497828
"3668" 0 0.9209 0.24099734
"3669" 0 0.8031 0.24099734
"3670" 0 3.4851 0.23848848
"3671" 0 4.6292 0.23221188
"3672" 0 4.0804 0.22216755
"3673" 0 3.7393 0.21087323
"3674" 0 2.1611 0.20585106
"3675" 0 2.6727 0.2008289
"3676" 0 3.9253 0.19455674
"3677" 0 4.0246 0.19204344
"3678" 0 3.8943 0.18702571
"3679" 0 2.1983 0.18200355
"3680" 0 1.5162 0.17949025
"3681" 0 0.7348 0.17949025
"3682" 13.0975 0.6945 0.18702571
"3683" 4.737 0.3597 0.2497828
"3684" 0 1.7332 0.28367465
"3685" 0 1.6526 0.27488918
"3686" 0 0.6604 0.2497828
"3687" 2.4749 0.2729 0.23597518
"3688" 0.0852 0.3163 0.23597518
"3689" 4.9423 1.0015 0.23597518
"3690" 0 3.2463 0.2460195
"3691" 0 2.2758 0.26609929
"3692" 0 2.6851 0.2598227
"3693" 0 3.606 0.23597518
"3694" 0 3.1905 0.21589096
"3695" 0 2.9208 0.2033422
"3696" 0 1.91 0.2008289
"3697" 0.0074 0.7969 0.1970656
"3698" 43.8674 1.1627 0.2033422
"3699" 0 1.2061 0.64014628
"3700" 0.6717 1.6278 0.78073138
"3701" 8.7199 1.3395 0.65144504
"3702" 0 1.5193 0.46944149
"3703" 0 1.727 0.42048759
"3704" 0 2.8587 0.4104477
"3705" 0 2.3471 0.37906915
"3706" 0 1.4046 0.33262411
"3707" 0 0.7844 0.30375443
"3708" 0 0.8868 0.28367465
"3709" 0 1.9069 0.26609929
"3710" 0 1.3364 0.25731383
"3711" 34.6152 0.7286 0.28367465
"3712" 0 1.9379 1.4560239
"3713" 0 2.1487 1.9832048
"3714" 0 1.3922 1.6819548
"3715" 0.0168 1.0976 1.3430541
"3716" 5.8945 1.5689 0.77821809
"3717" 0 2.3719 0.55605053
"3718" 0 1.541 0.46191046
"3719" 0 1.541 0.40166223
"3720" 0 1.5906 0.3514539
"3721" 0 1.017 0.31881649
"3722" 0 1.1937 0.29246011
"3723" 9.2468 0.5674 0.28618351
"3724" 0 1.7735 0.37404699
"3725" 0 1.8107 0.46191046
"3726" 3.0425 0.7503 0.47948138
"3727" 0 1.6898 0.42550975
"3728" 0 1.6154 0.38032358
"3729" 0 1.7642 0.3451773
"3730" 0 1.8604 0.32635195
"3731" 0 1.8014 0.31003103
"3732" 0 1.4232 0.29748227
"3733" 0 0.7627 0.29246011
"3734" 0 1.8169 0.28242021
"3735" 0 1.2495 0.27363032
"3736" 17.4063 0.4217 0.27112145
"3737" 0 0.9829 0.49203457
"3738" 0 0.8372 1.2049823
"3739" 0 0.6821 1.4058156
"3740" 4.8701 0.2698 1.0794637
"3741" 0 0.3659 0.75437057
"3742" 0 0.8961 0.61755319
"3743" 0 0.2698 0.55605053
"3744" 26.619 0.1922 0.51714096
"3745" 2.6561 0.3814 1.2928457
"3746" 0 0.3225 2.7739716
"3747" 0 0.1829 3.2007402
"3748" 0 0.9209 2.8367332
"3749" 0 1.5472 2.1087234
"3750" 0 0.9643 1.2300887
"3751" 0 0.7782 0.80332447
"3752" 6.9967 0.741 0.66148493
"3753" 0 2.0123 0.70792996
"3754" 0 1.5968 0.73052305
"3755" 0 1.7456 0.66148493
"3756" 0 1.6371 0.57613475
"3757" 0 1.355 0.51714096
"3758" 0 0.9426 0.47948138
"3759" 39.1977 0.4062 0.47948138
"3760" 0 1.9379 1.8827881
"3761" 0 0.6201 2.5605895
"3762" 0 1.7301 2.0459619
"3763" 0 1.3798 1.3807092
"3764" 14.5228 0.7069 1.129672
"3765" 33.7057 0.986 1.8702349
"3766" 0 1.6867 5.2969105
"3767" 0 1.5379 5.3847739
"3768" 0 0.8496 5.7613298
"3769" 0 2.0433 4.1170301
"3770" 0 1.9937 2.2969991
"3771" 0 1.4201 1.4309176
"3772" 0 1.7518 1.10457
"3773" 3.4629 0.493 0.95394504
"3774" 19.3866 0.2232 0.87863475
"3775" 0 0.4248 1.4058156
"3776" 5.0451 0.4 2.0459619
"3777" 26.0528 0.2077 2.4225222
"3778" 2.655 0.124 4.0291667
"3779" 12.5882 0.3318 4.9329034
"3780" 0 1.696 6.0500222
"3781" 0 0.8403 5.6734663
"3782" 0 0.8 4.4433777
"3783" 9.1919 0.1891 3.1254255
"3784" 0.2187 0.6759 2.8367332
"3785" 8.1328 0.9922 2.6359043
"3786" 8.7173 0.9426 3.0501152
"3787" 6.9286 0.679 2.9120434
"3788" 0 0.8372 3.0501152
"3789" 10.5167 0.8155 3.4266755
"3790" 1.6656 0.8837 3.3513608
"3791" 0 2.806 3.2007402
"3792" 0 2.3347 2.8367332
"3793" 0 1.7983 2.1714805
"3794" 0 1.5007 1.6317509
"3795" 0.0504 1.3922 1.2300887
"3796" 0 1.3333 1.0041534
"3797" 0 2.2541 0.87863475
"3798" 0.0189 0.6604 0.80332447
"3799" 0.3153 0.3163 0.77821809
"3800" 0.1004 0.4279 0.75437057
"3801" 0.1197 0.3008 0.70792996
"3802" 0.3212 0.7193 0.66148493
"3803" 0 0.9891 0.63889184
"3804" 0.0714 2.7192 0.59621454
"3805" 0 3.4137 0.57613475
"3806" 7.6011 2.8029 0.53722074
"3807" 4e-04 1.5193 0.53722074
"3808" 6.1082 1.5472 0.55605053
"3809" 0 2.8587 0.66148493
"3810" 0 3.1254 0.68407801
"3811" 0 2.189 0.63889184
"3812" 0 2.4309 0.57613475
"3813" 0 1.851 0.49831117
"3814" 19.1529 1.1782 0.61378989
"3815" 0 3.8106 1.5689894
"3816" 0 3.5316 1.7447163
"3817" 9.2185 0.648 1.7447163
"3818" 0.211 5.0757 1.4560239
"3819" 0 2.8804 1.518781
"3820" 0 1.5596 1.6317509
"3821" 0 1.5968 1.10457
"3822" 0 1.7394 0.75437057
"3823" 0.2692 1.2433 0.61755319
"3824" 32.2721 3.7455 1.6191977
"3825" 0 4.8772 2.9120434
"3826" 0 4.5982 3.3513608
"3827" 0 3.6277 3.0501152
"3828" 0 1.3177 2.2969991
"3829" 9.9543 1.3984 1.0794637
"3830" 0 3.8323 0.95394504
"3831" 0 1.0511 1.2551906
"3832" 0.1763 3.1161 1.3430541
"3833" 0 1.1565 1.0292553
"3834" 0 1.9038 0.75437057
"3835" 13.6475 1.9224 0.94390514
"3836" 0 4.9919 1.6317509
"3837" 0 5.1346 1.5689894
"3838" 0 5.8384 1.3179521
"3839" 0 3.482 0.85352837
"3840" 0 2.7471 0.61755319
"3841" 0 2.2882 0.51714096
"3842" 0.1408 2.2045 0.46191046
"3843" 42.2808 0.5674 0.63010638
"3844" 2.4158 0.6542 2.8743883
"3845" 12.8686 0.6635 2.7739716
"3846" 1.0171 1.2278 3.1254255
"3847" 0 3.8385 3.2760505
"3848" 0 1.7022 2.6359043
"3849" 0 2.034 1.7447163
"3850" 0 2.3968 1.0794637
"3851" 7.9303 0.6077 0.80332447
"3852" 4.4051 1.4139 0.82842642
"3853" 16.9282 3.4106 1.1321809
"3854" 1.7231 1.7766 2.4978324
"3855" 40.6289 0.9395 6.3763741
"3856" 0 3.9501 7.3303191
"3857" 0 5.6927 5.1964938
"3858" 0 5.5035 3.5647429
"3859" 0 4.7966 2.2844504
"3860" 0 2.7843 1.4811259
"3861" 0 2.3812 1.0066622
"3862" 1.5471 3.1068 0.82340426
"3863" 0.0294 3.4634 0.74307181
"3864" 0 4.0804 0.68533688
"3865" 0 4.3036 0.6075133
"3866" 0 2.6727 0.5522828
"3867" 0 4.0525 0.48324911
"3868" 0 4.9981 0.4506117
"3869" 0 4.6354 0.41923316
"3870" 0 2.6665 0.38910904
"3871" 0.1343 6.7872 0.36023936
"3872" 0 4.9516 0.3514539
"3873" 0 5.1625 0.33513741
"3874" 5.0424 4.7811 0.31881649
"3875" 9.3951 2.2355 0.31379876
"3876" 13.4281 0.8558 0.33262411
"3877" 1.4451 4.2974 0.59621454
"3878" 0 5.6431 0.68533688
"3879" 0 3.9625 0.4995656
"3880" 0 6.0151 0.37404699
"3881" 0 5.0912 0.33262411
"3882" 0 2.9425 0.30626773
"3883" 3.9313 2.4247 0.29371454
"3884" 4.6774 2.4154 0.29120567
"3885" 10.7771 2.2386 0.30626773
"3886" 44.8686 4.2695 0.32760638
"3887" 19.9538 3.1781 3.7906782
"3888" 3.09 2.2479 2.82418
"3889" 34.3969 2.7688 2.6861082
"3890" 3.3083 4.4276 3.4768794
"3891" 0 4.4493 3.1756339
"3892" 1.0748 4.2292 2.2216888
"3893" 1.2342 1.141 1.4811259
"3894" 8.2641 1.4387 0.92382092
"3895" 6.5675 0.7565 0.9037367
"3896" 11.7231 3.02 0.98657801
"3897" 0 5.2927 1.694508
"3898" 0 5.1656 1.4811259
"3899" 0 1.9782 1.201219
"3900" 8.4807 3.0448 0.94515957
"3901" 0.8397 1.4542 0.82340426
"3902" 0.042 2.5332 0.70416223
"3903" 4.6476 1.0418 0.6075133
"3904" 13.4325 5.3485 0.74307181
"3905" 2e-04 4.4338 1.0493395
"3906" 0.2645 4.0959 0.80332447
"3907" 9.0432 2.5859 0.9037367
"3908" 0.5542 0.8837 1.1572872
"3909" 0 1.4759 0.78324025
"3910" 0 2.5673 0.72299202
"3911" 0 3.9594 0.70416223
"3912" 0 6.7128 0.48324911
"3913" 0 7.6708 0.37404699
"3914" 0 8.3313 0.32258422
"3915" 0 7.8507 0.29120567
"3916" 0 6.6911 0.26861259
"3917" 0 5.1005 0.25355053
"3918" 5.9028 5.2028 0.24350621
"3919" 0.0336 4.3098 0.23472074
"3920" 0 4.4958 0.22969858
"3921" 0 5.6183 0.22216755
"3922" 0 5.2958 0.21589096
"3923" 0.466 3.8602 0.20835993
"3924" 8.149 6.1516 0.25731383
"3925" 9.0096 5.6245 0.37906915
"3926" 3.4397 4.192 0.30626773
"3927" 13.8852 3.6649 0.43429521
"3928" 0 2.1208 0.64516844
"3929" 0 4.285 0.51714096
"3930" 5.6258 4.5672 0.38910904
"3931" 4.4544 2.9549 0.2962234
"3932" 1.2343 2.6014 0.2560594
"3933" 8.9949 2.8928 0.2460195
"3934" 0 3.5967 0.23722961
"3935" 9.8913 2.8339 0.23221188
"3936" 0 3.33 0.22718972
"3937" 0.0882 3.237 0.21589096
"3938" 0.7137 3.606 0.21840426
"3939" 7.7459 4.3315 0.26359043
"3940" 0 5.1935 0.21840426
"3941" 8.594 4.995 0.22216755
"3942" 1.0286 4.7098 0.20835993
"3943" 15.1342 5.0291 0.21840426
"3944" 8.3115 3.3486 0.34392287
"3945" 0 4.2509 0.36023936
"3946" 2.3175 4.9423 0.25103723
"3947" 5.819 2.8029 0.36023936
"3948" 1.2469 4.068 0.34894504
"3949" 12.6244 1.9193 0.41923316
"3950" 7.5877 2.713 0.43429521
"3951" 5.0871 1.9534 0.56232713
"3952" 0 2.8525 0.88365691
"3953" 1.9774 4.6323 0.62633865
"3954" 0.0546 4.9299 0.43429521
"3955" 5.8858 3.2091 0.34392287
"3956" 13.1711 1.82 0.27865248
"3957" 19.6265 2.9549 0.32132979
"3958" 0 3.6339 0.68533688
"3959" 0 3.0262 0.68533688
"3960" 0 5.1501 0.4995656
"3961" 0 4.5238 0.38910904
"3962" 0 5.395 0.3087766
"3963" 2.5694 4.7997 0.25355053
"3964" 1.0958 4.5765 0.22718972
"3965" 0 3.0603 0.3087766
"3966" 0 4.0866 0.20835993
"3967" 0 5.9593 0.19078901
"3968" 1.5785 7.0104 0.17447252
"3969" 3.0751 2.8184 0.16945035
"3970" 4.1671 2.4495 0.16568706
"3971" 0 2.6045 0.18074911
"3972" 5.3528 3.5214 0.18074911
"3973" 0.9467 3.3109 0.18074911
"3974" 0 3.7065 0.19455674
"3975" 0 4.2283 0.18325798
"3976" 2.3805 4.4316 0.16945035
"3977" 0.1008 4.9896 0.16317376
"3978" 0 4.5925 0.15689716
"3979" 0 5.9071 0.15313387
"3980" 12.0534 5.7967 0.14560284
"3981" 6.5746 5.1594 0.1543883
"3982" 3.5161 4.0388 0.16819592
"3983" 0 4.689 0.18325798
"3984" 0 4.7642 0.1970656
"3985" 0.1343 5.2199 0.18325798
"3986" 4.7441 3.3042 0.16945035
"3987" 0 3.9619 0.18828014
"3988" 0.1218 4.572 0.18074911
"3989" 14.1801 4.602 0.17195922
"3990" 9.6685 3.6315 0.16568706
"3991" 0 4.6534 0.24225177
"3992" 0.403 4.5989 0.38910904
"3993" 0.2015 4.6557 0.28116135
"3994" 0 5.5636 0.23722961
"3995" 2.8381 4.9216 0.19455674
"3996" 23.188 3.3995 0.18325798
"3997" 0.5789 2.3784 0.26861259
"3998" 0 4.0742 0.37655585
"3999" 0.5127 1.2631 0.4995656
"4000" 10.0813 0.6101 0.51714096
"4001" 4.7013 0.3809 0.36023936
"4002" 4.0591 0.5295 0.30626773
"4003" 0 0.9185 0.27363032
"4004" 0 4.1025 0.24852837
"4005" 0 4.2141 0.22468085
"4006" 0 3.8457 0.22468085
"4007" 0 5.7006 0.2033422
"4008" 0 3.7489 0.18074911
"4009" 0 4.9539 0.16819592
"4010" 0 4.2384 0.15313387
"4011" 0 4.848 0.1443484
"4012" 0.0336 3.5869 0.13932624
"4013" 3.0484 1.5157 0.13932624
"4014" 0.7638 2.3668 0.13932624
"4015" 0 3.1776 0.15941046
"4016" 1.4694 4.084 0.23221188
"4017" 0 3.5606 0.16819592
"4018" 1.4148 3.7275 0.17698138
"4019" 0 4.515 0.16317376
"4020" 0 2.9966 0.15313387
"4021" 0 3.7817 0.13555851
"4022" 28.4882 1.669 0.1481117
"4023" 21.2153 0.6556 0.34392287
"4024" 3.1306 1.4975 0.63386968
"4025" 0 1.8609 0.56985816
"4026" 0 4.0419 0.37404699
"4027" 12.4544 2.0929 0.27363032
"4028" 0.0462 2.7675 0.40919326
"4029" 14.3709 2.4889 0.41923316
"4030" 23.8414 1.6015 0.4958023
"4031" 10.1085 0.4083 1.1133555
"4032" 0 3.6256 1.2928457
"4033" 0.7494 0.4675 1.2464051
"4034" 0.657 0.3482 0.8635727
"4035" 1.4106 3.9569 0.58868351
"4036" 0 2.8891 0.41923316
"4037" 0.5485 0.8688 0.33262411
"4038" 23.4702 0.449 0.3978945
"4039" 0.0189 0.4367 1.0957801
"4040" 2.1013 0.9347 1.2928457
"4041" 0 4.1563 1.0706782
"4042" 0 3.9114 0.66525266
"4043" 1.0098 4.17 0.4506117
"4044" 0.9005 1.4221 0.34894504
"4045" 0.6039 0.9373 0.30124557
"4046" 2.675 0.3347 0.27363032
"4047" 3.2429 0.2273 0.26108156
"4048" 18.8089 0.3026 0.3552172
"4049" 0 0.5679 0.76315603
"4050" 0 2.3265 0.8635727
"4051" 0 2.7078 0.74307181
"4052" 36.7318 1.5298 0.84725621
"4053" 10.5668 1.9329 5.0960771
"4054" 0 1.4109 3.6902615
"4055" 0 2.5828 3.3011525
"4056" 0 2.0159 2.5103812
"4057" 0 2.5605 1.7572695
"4058" 0 2.1148 0.8108555
"4059" 0 1.3804 0.61629876
"4060" 0 2.7605 0.5058422
"4061" 0 0.8436 0.4568883
"4062" 24.0145 0.3004 0.74809397
"4063" 0 0.4116 1.1485018
"4064" 0 0.3317 1.0493395
"4065" 0.4702 1.462 0.95771277
"4066" 0 2.3345 0.73177748
"4067" 0 1.9574 0.57864362
"4068" 0 1.829 0.48827128
"4069" 0 1.5217 0.43931738
"4070" 3.7671 0.9447 0.40793883
"4071" 3.8247 0.5255 0.38910904
"4072" 0 2.9937 0.40793883
"4073" 0 2.9453 0.453125
"4074" 0.7813 2.6127 0.47069592
"4075" 8.8044 0.524 0.453125
"4076" 0 2.021 0.44559397
"4077" 0 1.5931 0.46693262
"4078" 0 1.671 0.41546986
"4079" 0 1.4991 0.37279255
"4080" 1.7084 1.6345 0.35898493
"4081" 0 1.9489 0.36274823
"4082" 0 0.7946 0.35396277
"4083" 6.3437 0.6649 0.33764628
"4084" 0 2.0424 0.34141401
"4085" 0 1.9356 0.37906915
"4086" 0 2.0071 0.39161791
"4087" 0 0.8059 0.35898493
"4088" 0 1.3268 0.32886082
"4089" 16.337 0.5051 0.32258422
"4090" 2.9585 0.6747 0.62006649
"4091" 0 0.9918 0.8108555
"4092" 0 1.0891 0.8108555
"4093" 0 0.7744 0.77068706
"4094" 0.0466 0.654 0.5974734
"4095" 20.2685 0.7165 0.5058422
"4096" 1.4975 1.2736 0.7129477
"4097" 0 2.0357 0.98030585
"4098" 0 1.0878 1.025492
"4099" 0 1.7524 0.75060284
"4100" 0 1.1914 0.55981383
"4101" 0 0.8803 0.47069592
"4102" 0.0168 0.6904 0.42174645
"4103" 0.0168 0.243 0.38534574
"4104" 0.0336 0.4803 0.36902482
"4105" 24.7051 0.6656 0.43178635
"4106" 0 1.4819 1.1949424
"4107" 0 1.7782 2.0459619
"4108" 0 0.6289 2.1087234
"4109" 2.0781 0.6878 1.6066445
"4110" 0.8755 0.3638 0.95771277
"4111" 9.44 0.1765 0.73177748
"4112" 0 1.1793 0.89244238
"4113" 0 0.9714 1.4936791
"4114" 15.1616 0.5862 1.7321631
"4115" 6.4703 0.0685 1.7949246
"4116" 0 0.3028 1.8827881
"4117" 0 0.9618 2.0083067
"4118" 1e-04 0.7012 2.3723138
"4119" 1.9227 0.6909 1.669406
"4120" 0 0.7649 1.1233954
"4121" 0 0.5169 1.025492
"4122" 0.2099 0.5833 0.93511968
"4123" 12.7924 0.7932 0.87110372
"4124" 0 1.9746 0.87110372
"4125" 0 0.7974 1.0493395
"4126" 29.2834 0.1737 1.4560239
"4127" 0 1.4076 3.5270878
"4128" 0 0.8669 3.6902615
"4129" 0 1.5267 3.5270878
"4130" 0 1.5835 2.7237677
"4131" 0 1.3032 1.518781
"4132" 0 1.0681 0.95771277
"4133" 0 0.9985 0.8108555
"4134" 0 1.6942 0.7129477
"4135" 0.2231 0.7762 0.6539539
"4136" 1.4584 0.7631 0.61629876
"4137" 0 0.3067 0.5974734
"4138" 30.1289 0.4049 1.0706782
"4139" 1.7763 0.4873 2.8618351
"4140" 0 0.2307 3.6902615
"4141" 0 0.1669 3.8534397
"4142" 0 0.1613 3.1505319
"4143" 49.9612 0.5971 2.0459619
"4144" 0.6939 1.9614 5.1839406
"4145" 0 1.0993 5.6985727
"4146" 0.084 0.8554 5.7989849
"4147" 0 1.1854 5.3973227
"4148" 0 2.3071 3.0752216
"4149" 0 1.5169 2.0459619
"4150" 0.3548 3.4662 1.4560239
"4151" 0 2.4786 1.0731871
"4152" 6.9185 1.1909 0.91378103
"4153" 8.015 0.2881 0.87110372
"4154" 0 1.4862 0.91378103
"4155" 4.7461 0.685 1.025492
"4156" 0.4178 0.3252 1.3807092
"4157" 0.3283 1.957 1.9832048
"4158" 0.3728 1.0756 2.234242
"4159" 0 2.0758 1.7321631
"4160" 0 1.2184 1.1736037
"4161" 20.9909 0.2137 1.3430541
"4162" 0.0218 2.5281 3.0752216
"4163" 0 2.6414 3.3764672
"4164" 3.5937 1.1145 3.0752216
"4165" 0.0337 0.7601 2.3095523
"4166" 0 1.8804 1.4560239
"4167" 0 0.7011 1.1987057
"4168" 1.616 0.9413 1.025492
"4169" 15.4209 1.4014 0.93511968
"4170" 33.8064 1.0021 0.91378103
"4171" 27.9175 0.2306 4.0417154
"4172" 0 1.6196 6.9788652
"4173" 0 2.356 7.0918351
"4174" 0 1.8093 7.4307358
"4175" 0.0036 1.6082 4.7697296
"4176" 0.8529 0.6946 2.648453
"4177" 1.2537 1.4334 2.0459619
"4178" 10.6653 0.9667 1.4309176
"4179" 0 2.3805 1.4309176
"4180" 4.8554 0.663 1.669406
"4181" 0 3.0631 1.7321631
"4182" 0 1.7011 1.4309176
"4183" 21.7731 0.8308 1.248914
"4184" 27.1775 0.1876 7.2801108
"4185" 0 2.9882 7.4307358
"4186" 0 1.221 6.4140293
"4187" 0 3.3071 5.0960771
"4188" 0 4.6082 3.4517775
"4189" 0 3.8166 2.3723138
"4190" 0 4.068 1.669406
"4191" 0.0615 4.5233 1.1987057
"4192" 0.988 3.31 1.0493395
"4193" 0.2771 1.5074 1.0016445
"4194" 2.726 1.4644 0.95771277
"4195" 0.0785 2.1816 1.025492
"4196" 4.8622 0.6068 1.025492
"4197" 0 1.2361 0.98030585
"4198" 39.191 1.0715 1.5062278
"4199" 0 5.6536 5.9998183
"4200" 0 4.7682 4.9956649
"4201" 12.4504 2.7851 3.6902615
"4202" 28.8089 1.1234 3.3011525
"4203" 5.1114 1.363 6.5521011
"4204" 0.0084 2.1868 7.4307358
"4205" 0 5.6186 7.5437012
"4206" 0 6.0722 6.3763741
"4207" 0 6.4689 3.5270878
"4208" 0 2.4751 2.5103812
"4209" 2.0404 1.7709 1.7321631
"4210" 0 5.2217 1.1736037
"4211" 0 5.4097 1.025492
"4212" 0 5.1372 0.91378103
"4213" 0 2.3843 0.8510195
"4214" 0 3.3562 0.77068706
"4215" 0 3.2992 0.73177748
"4216" 0 4.1125 0.69286791
"4217" 5.0607 1.3715 0.6539539
"4218" 0 4.7762 0.63512855
"4219" 0 5.8361 0.63512855
"4220" 0 5.0911 0.57864362
"4221" 0 2.7726 0.54224291
"4222" 0 2.7942 0.5058422
"4223" 0 3.4541 0.48827128
"4224" 0 3.5402 0.4568883
"4225" 0 3.181 0.42927748
"4226" 12.6622 3.0072 0.41170213
"4227" 0 4.0352 0.44308067
"4228" 0 5.3412 0.68031472
"4229" 2.0719 3.4797 1.0016445
"4230" 0 2.9368 0.63512855
"4231" 0 3.9656 0.46693262
"4232" 0 2.079 0.39538564
"4233" 0 5.5587 0.35396277
"4234" 0 2.7317 0.33513741
"4235" 29.3515 1.3706 0.54726507
"4236" 60.8317 1.119 2.3472074
"4237" 0.205 2.0852 7.0918351
"4238" 2.0152 6.3884 5.6985727
"4239" 1.2219 4.1164 7.4307358
"4240" 2.0528 5.2921 5.2969105
"4241" 7.4479 2.357 2.234242
"4242" 0 2.8078 1.4560239
"4243" 0 5.3714 1.1736037
"4244" 0 5.8658 0.91378103
"4245" 0 5.3283 0.79077128
"4246" 0 3.8914 0.6539539
"4247" 0 4.4364 0.55981383
"4248" 0 5.2367 0.5058422
"4249" 0 3.979 0.46693262
"4250" 0 5.1903 0.43178635
"4251" 0 4.0345 0.43178635
"4252" 0 5.2601 0.37906915
"4253" 0 5.433 0.35647606
"4254" 0 4.5918 0.33136968
"4255" 0 5.2366 0.31630762
"4256" 2.074 5.313 0.30124557
"4257" 0 6.9626 0.28995124
"4258" 0 4.8502 0.27614362
"4259" 0 5.3846 0.26484486
"4260" 0 6.4699 0.25103723
"4261" 0 5.609 0.24350621
"4262" 5.9127 3.0266 0.23472074
"4263" 3.5545 2.3114 0.2460195
"4264" 0 5.8538 0.26986702
"4265" 0 5.5142 0.27363032
"4266" 0 6.477 0.24099734
"4267" 0 7.316 0.22216755
"4268" 0 7.1649 0.21463652
"4269" 0 5.7453 0.20459663
"4270" 0 6.4973 0.19455674
"4271" 0 7.0377 0.18828014
"4272" 0 7.3834 0.18074911
"4273" 0 6.5485 0.17572695
"4274" 0 4.3903 0.17321809
"4275" 0.5794 6.6553 0.17070479
"4276" 0 6.7223 0.16191933
"4277" 0 7.2698 0.15941046
"4278" 2.4519 4.4678 0.15689716
"4279" 0 7.9694 0.15689716
"4280" 0 7.5232 0.15187943
"4281" 0 6.023 0.15187943
"4282" 0.4702 6.2465 0.15187943
"4283" 0 6.3775 0.14936613
"4284" 0.4283 5.5809 0.14685727
"4285" 0.403 4.3663 0.14309397
"4286" 36.4183 2.6582 0.14560284
"4287" 0.0295 3.5737 0.22718972
"4288" 1.8389 2.8405 0.34141401
"4289" 0 6.7772 0.27614362
"4290" 0 6.4416 0.21965869
"4291" 2.2041 6.9433 0.18828014
"4292" 0 6.5059 0.17572695
"4293" 0.0756 7.0995 0.17321809
"4294" 0 7.1923 0.15941046
"4295" 2.9598 4.506 0.16191933
"4296" 23.0908 2.707 0.18074911
"4297" 0 5.8441 0.41170213
"4298" 0 7.0189 0.43178635
"4299" 0 5.9897 0.30124557
"4300" 0 5.7458 0.19957447
"4301" 2.6743 6.3563 0.17321809
"4302" 2.7101 5.9659 0.16317376
"4303" 0.2939 6.7678 0.15689716
"4304" 0 7.811 0.18074911
"4305" 0.0504 6.9378 0.15187943
"4306" 0 7.3609 0.14685727
"4307" 34.9974 3.4478 0.15187943
"4308" 7.3051 3.0687 0.22468085
"4309" 0 4.107 0.32258422
"4310" 0 4.9086 0.23472074
"4311" 0.1134 6.2078 0.18325798
"4312" 0.403 6.7264 0.15941046
"4313" 1.3036 6.4211 0.15187943
"4314" 2.0824 5.1207 0.14560284
"4315" 3.7953 5.3837 0.14309397
"4316" 0 6.1157 0.15187943
"4317" 0 7.1203 0.15941046
"4318" 0 5.6844 0.15187943
"4319" 0.6298 6.6908 0.13807181
"4320" 0 7.3561 0.12928635
"4321" 10.3447 4.437 0.12928635
"4322" 0.1092 4.4466 0.14560284
"4323" 3.3251 5.2381 0.15187943
"4324" 6.4151 2.949 0.16317376
"4325" 2.6701 3.143 0.24852837
"4326" 19.4927 3.3172 0.18325798
"4327" 5.754 3.2942 0.23848848
"4328" 23.7374 2.9982 0.48827128
"4329" 0 5.3736 0.36274823
"4330" 0 5.8608 0.34643174
"4331" 0 4.6994 0.19957447
"4332" 18.6214 2.2737 0.17572695
"4333" 42.581 0.7091 0.31630762
"4334" 5.0496 0.9485 1.6317509
"4335" 6.3479 1.5908 1.025492
"4336" 24.4008 1.0455 0.91378103
"4337" 1.4232 3.024 1.0016445
"4338" 0.3989 4.8502 0.67278369
"4339" 6.8685 4.1628 0.5058422
"4340" 3.9659 3.3228 0.5058422
"4341" 30.6007 1.1646 0.5058422
"4342" 0.2901 2.363 1.280297
"4343" 6.3222 1.9913 1.3556073
"4344" 70.4571 0.7189 2.0585151
"4345" 0 3.1871 6.1002305
"4346" 2.0257 4.928 5.4977394
"4347" 0 5.3292 5.9998183
"4348" 0 3.51 3.0375621
"4349" 0.0336 3.3306 1.1736037
"4350" 0 3.6999 0.67278369
"4351" 3.2915 5.051 0.5058422
"4352" 0 5.398 0.42927748
"4353" 5.1063 6.1529 0.36651596
"4354" 0.2099 5.7433 0.32509309
"4355" 0.0672 5.4758 0.31379876
"4356" 0.0609 5.8121 0.29371454
"4357" 1.495 5.595 0.26484486
"4358" 0 5.4624 0.24852837
"4359" 0 5.5828 0.24350621
"4360" 0 5.8349 0.22216755
"4361" 2.6376 5.1593 0.21714982
"4362" 0.5796 1.2838 0.21212766
"4363" 6.0689 2.5704 0.20208777
"4364" 0 0.871 0.1970656
"4365" 0 5.9564 0.2460195
"4366" 0 5.111 0.22468085
"4367" 0 1.3616 0.21463652
"4368" 2.1212 1.4708 0.19455674
"4369" 3.9659 0.8428 0.19204344
"4370" 0.3417 2.933 0.19455674
"4371" 0 4.7379 0.19204344
"4372" 0 5.4794 0.18074911
"4373" 0 4.9574 0.17070479
"4374" 0 4.8135 0.16317376
"4375" 7.0133 5.6632 0.17321809
"4376" 0 3.604 0.19204344
"4377" 0.0798 3.6632 0.16191933
"4378" 0 2.6532 0.14936613
"4379" 0.3946 0.7552 0.14685727
"4380" 1.8774 1.7321 0.14685727
"4381" 2.7415 0.5644 0.15187943
"4382" 0 1.6658 0.1543883
"4383" 0 4.868 0.15187943
"4384" 0 4.9943 0.15187943
"4385" 0 3.9566 0.14685727
"4386" 0 1.6256 0.14309397
"4387" 0.3552 2.1943 0.14058067
"4388" 28.9326 0.9689 0.14685727
"4389" 27.0094 0.6406 0.25355053
"4390" 4.5733 1.46 0.78073138
"4391" 0 2.6746 1.3053989
"4392" 0 3.4216 1.2187899
"4393" 0 3.9009 1.0832314
"4394" 0 3.5922 0.5974734
